19182	21	2	1	.	.	.	.	.	.	1588373365	128	28	5	2	1588009498	363867	101.074166666667	0	0	.	.	.	0	.	.	.	.	.	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588379219	131	29	5	2	1588009498	369721	102.700277777778	0	0	0	0	0	1	7	4	4	4	4	6	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588384014	135	30	5	2	1588009498	374516	104.032222222222	0	0	0	0	0	1	7	4	4	4	4	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588441023	419	31	6	2	1588009498	431525	119.868055555556	0	0	.	.	.	0	.	.	.	.	.	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588445901	422	32	6	2	1588009498	436403	121.223055555556	0	0	.	.	.	0	.	.	.	.	.	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588453298	425	33	6	2	1588009498	443800	123.277777777778	0	0	0	0	1	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588457922	429	34	6	2	1588009498	448424	124.562222222222	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588465708	434	35	6	2	1588009498	456210	126.725	0	0	0	0	0	1	7	5	5	5	5	6	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588471190	438	36	6	2	1588009498	461692	128.247777777778	0	0	.	.	.	0	.	.	.	.	.	5	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588526476	688	37	7	2	1588009498	516978	143.605	0	0	.	.	.	0	.	.	.	.	.	4	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588534132	693	38	7	2	1588009498	524634	145.731666666667	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588540208	698	39	7	2	1588009498	530710	147.419444444444	0	0	.	.	.	0	.	.	.	.	.	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588546222	703	40	7	2	1588009498	536724	149.09	0	0	.	.	.	0	.	.	.	.	.	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588551568	704	41	7	2	1588009498	542070	150.575	0	0	0	1	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588556670	706	42	7	2	1588009498	547172	151.992222222222	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588614562	755	43	8	2	1588009498	605064	168.073333333333	0	0	.	.	.	0	.	.	.	.	.	4	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588619097	759	44	8	2	1588009498	609599	169.333055555556	0	0	0	0	1	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588624606	764	45	8	2	1588009498	615108	170.863333333333	0	0	0	0	1	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588631829	776	46	8	2	1588009498	622331	172.869722222222	0	0	.	.	.	0	.	.	.	.	.	6	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588637481	781	47	8	2	1588009498	627983	174.439722222222	0	0	0	0	1	1	7	5	5	5	5	6	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588643255	790	48	8	2	1588009498	633757	176.043611111111	0	0	0	0	0	1	7	4	4	4	4	5	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588700190	801	49	9	2	1588009498	690692	191.858888888889	0	0	.	.	.	0	.	.	.	.	.	5	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588706417	807	50	9	2	1588009498	696919	193.588611111111	0	0	.	.	.	0	.	.	.	.	.	5	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588711010	811	51	9	2	1588009498	701512	194.864444444444	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588718752	823	52	9	2	1588009498	709254	197.015	0	0	0	0	1	1	7	5	5	5	5	5	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588724546	829	53	9	2	1588009498	715048	198.624444444444	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588730012	835	54	9	2	1588009498	720514	200.142777777778	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588785964	840	55	10	1	1588009498	776466	215.685	0	0	.	.	.	0	.	.	.	.	.	.	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588793088	850	56	10	2	1588009498	783590	217.663888888889	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588799398	857	57	10	2	1588009498	789900	219.416666666667	0	0	0	1	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588803335	860	58	10	2	1588009498	793837	220.510277777778	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588810969	871	59	10	2	1588009498	801471	222.630833333333	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19182	21	2	1	.	.	.	.	.	.	1588816115	875	60	10	2	1588009498	806617	224.060277777778	0	0	0	0	0	1	7	5	5	5	5	7	4	4	4	4	5	4.2	4	3	4	4	4	3.8	4	4	2	1	4	4	4	4	4	2.75	3.375	4	4	3	4	4	4	4	5	4.25	3.75	4	1
19183	20	2	.	.	.	4	.	.	.	1588009181	1	1	1	2	1588009181	0	0	0	1	.	.	.	0	.	.	.	.	.	4	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588014740	7	2	1	2	1588009181	5559	1.54416666666667	0	1	0	0	0	1	7	3	3	4	3.33333333333333	4	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588020340	9	3	1	2	1588009181	11159	3.09972222222222	0	1	.	.	.	0	.	.	.	.	.	3	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
19183	20	2	.	.	.	4	.	.	.	1588026917	17	4	1	2	1588009181	17736	4.92666666666667	0	1	.	.	.	0	.	.	.	.	.	3	4	4	3	4	2	3.4	4	5	4	4	2	3.8	4	3	4	4	3	2	4	3	3	3.75	3.375	3	4	3	4	3	2	4	3	3.25	3.25	3.25	1
