id	empathy_global	empathy_cog	empathy_aff	pa_self	pa_other	na_self	na_other	pa_selfother	na_selfother	day	beep
100001	1.00490196078431	0.980392156862745	1	2.04901960784314	2.04901960784314	-1.12745098039216	0.872549019607843	4.19848135332564	-0.983756247597078	NA	NA
100001	1.00490196078431	0.980392156862745	1	0.0490196078431371	-0.950980392156863	0.872549019607843	1.87254901960784	-0.0466166858900421	1.63389081122645	NA	NA
100001	1.00490196078431	0.980392156862745	1	1.04901960784314	1.04901960784314	-1.12745098039216	-1.12745098039216	1.10044213763937	1.27114571318724	NA	NA
100001	1.00490196078431	0.980392156862745	1	-0.950980392156863	-4.95098039215686	0.872549019607843	6.87254901960784	4.70828527489427	5.99663590926567	NA	NA
100001	1.00490196078431	0.980392156862745	1	2.04901960784314	2.04901960784314	-1.12745098039216	-1.12745098039216	4.19848135332564	1.27114571318724	NA	NA
100001	1.00490196078431	0.980392156862745	1	1.04901960784314	1.04901960784314	-0.127450980392157	-1.12745098039216	1.10044213763937	0.143694732795079	NA	NA
100001	0.754901960784315	0.980392156862745	0	2.04901960784314	-1.95098039215686	-1.12745098039216	-1.12745098039216	-3.99759707804691	1.27114571318724	NA	NA
100001	-0.995098039215685	-1.01960784313725	-1	-1.95098039215686	-0.950980392156863	-0.127450980392157	0.872549019607843	1.85534409842368	-0.111207227989235	NA	NA
100001	0.754901960784315	0.980392156862745	1	2.04901960784314	1.04901960784314	-1.12745098039216	-1.12745098039216	2.14946174548251	1.27114571318724	NA	NA
100001	1.00490196078431	0.980392156862745	1	2.04901960784314	2.04901960784314	-1.12745098039216	-1.12745098039216	4.19848135332564	1.27114571318724	NA	NA
100001	1.00490196078431	0.980392156862745	1	2.04901960784314	2.04901960784314	-1.12745098039216	-1.12745098039216	4.19848135332564	1.27114571318724	NA	NA
100001	0.754901960784315	0.980392156862745	1	1.04901960784314	2.04901960784314	-1.12745098039216	-1.12745098039216	2.14946174548251	1.27114571318724	NA	NA
100001	1.00490196078431	0.980392156862745	1	1.04901960784314	1.04901960784314	-1.12745098039216	-1.12745098039216	1.10044213763937	1.27114571318724	NA	NA
100001	0.0049019607843146	-0.0196078431372548	0	-2.95098039215686	2.04901960784314	0.872549019607843	-1.12745098039216	-6.04661668589004	-0.983756247597078	NA	NA
100001	1.00490196078431	0.980392156862745	1	2.04901960784314	2.04901960784314	-1.12745098039216	-1.12745098039216	4.19848135332564	1.27114571318724	NA	NA
100001	0.0049019607843146	-0.0196078431372548	0	-1.95098039215686	1.04901960784314	1.87254901960784	0.872549019607843	-2.04661668589004	1.63389081122645	NA	NA
100001	1.00490196078431	0.980392156862745	1	0.0490196078431371	2.04901960784314	0.872549019607843	-1.12745098039216	0.100442137639369	-0.983756247597078	NA	NA
100001	-0.245098039215685	-0.519607843137255	0	1.04901960784314	2.04901960784314	0.872549019607843	-1.12745098039216	2.14946174548251	-0.983756247597078	NA	NA
100001	-0.995098039215685	-1.01960784313725	-1	0.0490196078431371	-0.950980392156863	-1.12745098039216	0.872549019607843	-0.0466166858900421	-0.983756247597078	NA	NA
100001	-0.745098039215685	-0.519607843137255	-1	1.04901960784314	1.04901960784314	-0.127450980392157	-1.12745098039216	1.10044213763937	0.143694732795079	NA	NA
100001	0.254901960784315	-0.0196078431372548	0	0.0490196078431371	-1.95098039215686	1.87254901960784	-0.127450980392157	-0.0956362937331792	-0.238658208381392	NA	NA
100001	-1.49509803921569	-2.01960784313725	-1	0.0490196078431371	-0.950980392156863	1.87254901960784	1.87254901960784	-0.0466166858900421	3.50643983083429	NA	NA
100001	-0.495098039215685	-0.519607843137255	-1	-1.95098039215686	-1.95098039215686	-1.12745098039216	1.87254901960784	3.80632449058055	-2.11120722798923	NA	NA
100001	0.254901960784315	0.480392156862745	0	0.0490196078431371	0.0490196078431371	-1.12745098039216	-1.12745098039216	0.00240292195309495	1.27114571318724	NA	NA
100001	-0.495098039215685	-0.519607843137255	0	-1.95098039215686	-0.950980392156863	0.872549019607843	-0.127450980392157	1.85534409842368	-0.111207227989235	NA	NA
100001	0.254901960784315	-0.0196078431372548	0	0.0490196078431371	1.04901960784314	-0.127450980392157	-1.12745098039216	0.051422529796232	0.143694732795079	NA	NA
100001	1.00490196078431	0.980392156862745	1	0.0490196078431371	2.04901960784314	-0.127450980392157	0.872549019607843	0.100442137639369	-0.111207227989235	NA	NA
100001	0.254901960784315	0.480392156862745	0	-0.950980392156863	0.0490196078431371	-1.12745098039216	-0.127450980392157	-0.0466166858900421	0.143694732795079	NA	NA
100001	0.0049019607843146	-0.0196078431372548	0	0.0490196078431371	-0.950980392156863	-0.127450980392157	-0.127450980392157	-0.0466166858900421	0.0162437524029219	NA	NA
100001	0.254901960784315	0.480392156862745	0	-2.95098039215686	-2.95098039215686	3.87254901960784	4.87254901960784	8.70828527489427	18.8691849288735	NA	NA
100001	1.00490196078431	0.980392156862745	1	1.04901960784314	1.04901960784314	-1.12745098039216	-0.127450980392157	1.10044213763937	0.143694732795079	NA	NA
100001	0.0049019607843146	-0.0196078431372548	0	1.04901960784314	2.04901960784314	-1.12745098039216	0.872549019607843	2.14946174548251	-0.983756247597078	NA	NA
100001	-1.74509803921569	-0.519607843137255	-3	-1.95098039215686	0.0490196078431371	1.87254901960784	-1.12745098039216	-0.0956362937331792	-2.11120722798923	NA	NA
100001	-0.245098039215685	-0.0196078431372548	-1	1.04901960784314	0.0490196078431371	-1.12745098039216	-1.12745098039216	0.051422529796232	1.27114571318724	NA	NA
