id	day	sociable	creative	friendly	organised	self_esteem	weekday	temp	rain	nervous	beep
1	21	1.26582278481013	0.734177215189873	0.873417721518988	-0.329113924050633	-0.822784810126582	6	13.9	2	4	1
1	22	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	0	12.7	3	2	1
1	23	0.265822784810127	-0.265822784810127	-0.126582278481012	-0.329113924050633	-1.82278481012658	1	15.7	0	6	1
1	24	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	0.177215189873418	2	18.11	0	2	1
1	25	-0.734177215189873	-0.265822784810127	-0.126582278481012	-0.329113924050633	-0.822784810126582	3	16.1	2	3	1
1	26	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	4	12.8	2	2	1
1	27	0.265822784810127	0.734177215189873	-0.126582278481012	-1.32911392405063	0.177215189873418	5	11.8	2	4	1
1	28	0.265822784810127	1.73417721518987	-0.126582278481012	-2.32911392405063	1.17721518987342	6	12.6	1	2	1
1	29	0.265822784810127	-0.265822784810127	-0.126582278481012	-1.32911392405063	0.177215189873418	0	9.3	0	1	1
1	30	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	-0.822784810126582	1	10.2	0	2	1
1	31	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	2	11.7	2	2	1
1	32	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	0.177215189873418	3	14.5	0	2	1
1	33	0.265822784810127	0.734177215189873	-0.126582278481012	1.67088607594937	0.177215189873418	4	13.5	0	2	1
1	34	0.265822784810127	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	5	14.5	0	2	1
1	35	0.265822784810127	1.73417721518987	0.873417721518988	1.67088607594937	1.17721518987342	6	12.6	8	2	1
1	36	-1.73417721518987	-1.26582278481013	0.873417721518988	-1.32911392405063	-0.822784810126582	0	9.3	0	3	1
1	37	0.265822784810127	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	1	7.2	0	4	1
1	38	0.265822784810127	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	2	9.6	0	2	1
1	39	2.26582278481013	0.734177215189873	0.873417721518988	0.670886075949367	0.177215189873418	3	8.5	0	3	1
1	40	0.265822784810127	-1.26582278481013	-1.12658227848101	-2.32911392405063	0.177215189873418	4	8.4	3	3	1
1	41	0.265822784810127	0.734177215189873	0.873417721518988	1.67088607594937	0.177215189873418	5	7	1	2	1
1	42	0.265822784810127	0.734177215189873	0.873417721518988	-0.329113924050633	1.17721518987342	6	6	1	4	1
1	43	-2.73417721518987	-1.26582278481013	-0.126582278481012	-2.32911392405063	-1.82278481012658	0	6	0	5	1
1	44	-1.73417721518987	-1.26582278481013	-1.12658227848101	-0.329113924050633	-0.822784810126582	1	8	1	2	1
1	45	0.265822784810127	-0.265822784810127	0.873417721518988	0.670886075949367	-0.822784810126582	2	9.5	0	3	1
1	46	-1.73417721518987	-0.265822784810127	-0.126582278481012	-0.329113924050633	-0.822784810126582	3	7.3	1	3	1
1	48	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	5	6	0	3	1
1	49	-1.73417721518987	0.734177215189873	-0.126582278481012	-0.329113924050633	-0.822784810126582	6	7.2	2	2	1
1	50	-0.734177215189873	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	0	5.2	4	2	1
1	51	0.265822784810127	0.734177215189873	-0.126582278481012	-1.32911392405063	0.177215189873418	1	10.2	3	4	1
1	52	0.265822784810127	-0.265822784810127	-0.126582278481012	-2.32911392405063	-0.822784810126582	2	10.5	1	3	1
1	53	-0.734177215189873	-0.265822784810127	-1.12658227848101	-1.32911392405063	0.177215189873418	3	15.5	0	4	1
1	54	1.26582278481013	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	4	15.7	4	2	1
1	55	-0.734177215189873	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	5	8.1	7	2	1
1	56	-0.734177215189873	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	6	5.1	0	4	1
1	57	-2.73417721518987	-0.265822784810127	-2.12658227848101	-1.32911392405063	-0.822784810126582	0	6.2	1	2	1
1	58	-0.734177215189873	-0.265822784810127	-1.12658227848101	-1.32911392405063	-0.822784810126582	1	7	1	4	1
1	59	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	2	5.3	0	5	1
1	60	0.265822784810127	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	3	3.3	0	4	1
1	61	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	1.17721518987342	4	1.6	0	4	1
1	62	-2.73417721518987	-1.26582278481013	-2.12658227848101	-1.32911392405063	-1.82278481012658	5	3.2	0	1	1
1	63	0.265822784810127	-0.265822784810127	-0.126582278481012	1.67088607594937	0.177215189873418	6	1.5	2	1	1
1	64	-0.734177215189873	-2.26582278481013	-0.126582278481012	-1.32911392405063	0.177215189873418	0	5.1	4	2	1
1	65	0.265822784810127	0.734177215189873	-0.126582278481012	-0.329113924050633	0.177215189873418	1	7.4	0	2	1
1	66	0.265822784810127	-0.265822784810127	0.873417721518988	0.670886075949367	0.177215189873418	2	6.5	0	2	1
1	67	1.26582278481013	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	3	7.3	1	2	1
1	68	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	0.177215189873418	4	1.6	0	1	1
1	69	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	0.177215189873418	5	2	0	1	1
1	70	1.26582278481013	0.734177215189873	-0.126582278481012	0.670886075949367	1.17721518987342	6	5.2	3	2	1
1	71	-2.73417721518987	-1.26582278481013	-1.12658227848101	-1.32911392405063	-0.822784810126582	0	7.3	4	4	1
1	72	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	1.17721518987342	1	7	0	2	1
1	73	-0.734177215189873	0.734177215189873	-0.126582278481012	-1.32911392405063	-0.822784810126582	2	5	1	2	1
1	74	1.26582278481013	0.734177215189873	0.873417721518988	1.67088607594937	1.17721518987342	3	5.1	2	2	1
1	75	0.265822784810127	0.734177215189873	-0.126582278481012	-0.329113924050633	2.17721518987342	4	4.2	3	4	1
1	76	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	1.17721518987342	5	3.4	1	2	1
1	77	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	6	2	1	2	1
1	78	0.265822784810127	-0.265822784810127	-0.126582278481012	0.670886075949367	0.177215189873418	0	1.4	0	2	1
1	79	1.26582278481013	0.734177215189873	-0.126582278481012	0.670886075949367	0.177215189873418	1	1.4	3	2	1
1	80	0.265822784810127	0.734177215189873	0.873417721518988	0.670886075949367	0.177215189873418	2	5.2	0	1	1
1	81	1.26582278481013	0.734177215189873	0.873417721518988	0.670886075949367	1.17721518987342	3	8.3	1	2	1
1	82	1.26582278481013	0.734177215189873	0.873417721518988	0.670886075949367	1.17721518987342	4	6.3	0	3	1
2	1	-1.66666666666667	-0.259259259259259	0.271604938271605	1.65432098765432	-2.77777777777778	0	16.9	14	4	1
2	2	0.333333333333333	-0.259259259259259	0.271604938271605	0.654320987654321	-0.777777777777778	1	16.11	5	1	1
2	3	2.33333333333333	-0.259259259259259	1.27160493827161	1.65432098765432	1.22222222222222	2	15.1	5	2	1
2	4	2.33333333333333	0.740740740740741	1.27160493827161	1.65432098765432	2.22222222222222	3	17.9	6	2	1
2	5	2.33333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	1.22222222222222	4	13.9	2	5	1
2	6	1.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	0.222222222222222	5	13.9	8	3	1
2	7	-1.66666666666667	-0.259259259259259	1.27160493827161	-2.34567901234568	1.22222222222222	6	13.6	3	1	1
2	8	0.333333333333333	-0.259259259259259	-0.728395061728395	1.65432098765432	1.22222222222222	0	13.4	2	1	1
2	9	-0.666666666666667	-0.259259259259259	-1.72839506172839	-0.345679012345679	-0.777777777777778	1	14.8	2	2	1
2	10	-0.666666666666667	-0.259259259259259	-1.72839506172839	-0.345679012345679	-1.77777777777778	2	17.12	0	3	1
2	11	0.333333333333333	2.74074074074074	1.27160493827161	-0.345679012345679	-0.777777777777778	3	18.1	0	1	1
2	12	1.33333333333333	-0.259259259259259	0.271604938271605	0.654320987654321	2.22222222222222	4	18.9	0	1	1
2	13	-2.66666666666667	-0.259259259259259	-1.72839506172839	1.65432098765432	1.22222222222222	5	21.11	0	1	1
2	14	0.333333333333333	2.74074074074074	-0.728395061728395	-0.345679012345679	1.22222222222222	6	22.11	0	1	1
2	15	1.33333333333333	1.74074074074074	0.271604938271605	1.65432098765432	2.22222222222222	0	22.1	0	2	1
2	16	0.333333333333333	1.74074074074074	1.27160493827161	1.65432098765432	2.22222222222222	1	23.1	0	1	1
2	17	-1.66666666666667	-0.259259259259259	1.27160493827161	-2.34567901234568	-0.777777777777778	2	19.8	0	1	1
2	18	2.33333333333333	-0.259259259259259	1.27160493827161	1.65432098765432	1.22222222222222	3	22.8	0	1	1
2	19	2.33333333333333	-0.259259259259259	1.27160493827161	1.65432098765432	1.22222222222222	4	19.1	0	1	1
2	20	1.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	0.222222222222222	5	17.9	5	1	1
2	21	-1.66666666666667	-0.259259259259259	0.271604938271605	-0.345679012345679	0.222222222222222	6	13.9	2	1	1
2	22	0.333333333333333	-0.259259259259259	0.271604938271605	0.654320987654321	-0.777777777777778	0	12.7	3	1	1
2	23	0.333333333333333	-0.259259259259259	-0.728395061728395	-0.345679012345679	-0.777777777777778	1	15.7	0	1	1
2	24	-1.66666666666667	-0.259259259259259	-0.728395061728395	-0.345679012345679	-0.777777777777778	2	18.11	0	1	1
2	25	0.333333333333333	0.740740740740741	-0.728395061728395	-0.345679012345679	0.222222222222222	3	16.1	2	1	1
2	26	0.333333333333333	-0.259259259259259	0.271604938271605	0.654320987654321	0.222222222222222	4	12.8	2	1	1
2	27	1.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	0.222222222222222	5	11.8	2	1	1
2	28	-2.66666666666667	-0.259259259259259	-0.728395061728395	-3.34567901234568	0.222222222222222	6	12.6	1	1	1
2	29	0.333333333333333	-0.259259259259259	0.271604938271605	0.654320987654321	-0.777777777777778	0	9.3	0	1	1
2	30	2.33333333333333	-0.259259259259259	0.271604938271605	0.654320987654321	0.222222222222222	1	10.2	0	1	1
2	31	0.333333333333333	-0.259259259259259	-0.728395061728395	-0.345679012345679	-0.777777777777778	2	11.7	2	1	1
2	32	0.333333333333333	-0.259259259259259	-0.728395061728395	1.65432098765432	0.222222222222222	3	14.5	0	1	1
2	33	-0.666666666666667	-0.259259259259259	0.271604938271605	1.65432098765432	0.222222222222222	4	13.5	0	1	1
2	34	2.33333333333333	-0.259259259259259	-0.728395061728395	-0.345679012345679	0.222222222222222	5	14.5	0	1	1
2	35	-2.66666666666667	-0.259259259259259	0.271604938271605	-3.34567901234568	-0.777777777777778	6	12.6	8	1	1
2	36	0.333333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	-0.777777777777778	0	9.3	0	1	1
2	37	1.33333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	0.222222222222222	1	7.2	0	1	1
2	38	-1.66666666666667	-0.259259259259259	-0.728395061728395	0.654320987654321	-0.777777777777778	2	9.6	0	3	1
2	39	2.33333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	1.22222222222222	3	8.5	0	1	1
2	40	-1.66666666666667	-0.259259259259259	-0.728395061728395	1.65432098765432	2.22222222222222	4	8.4	3	1	1
2	41	2.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	2.22222222222222	5	7	1	5	1
2	42	-2.66666666666667	-0.259259259259259	-0.728395061728395	-2.34567901234568	1.22222222222222	6	6	1	1	1
2	43	1.33333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	0.222222222222222	0	6	0	1	1
2	44	-0.666666666666667	-0.259259259259259	-0.728395061728395	-1.34567901234568	-0.777777777777778	1	8	1	1	1
2	46	-1.66666666666667	-0.259259259259259	-0.728395061728395	-1.34567901234568	-0.777777777777778	3	7.3	1	1	1
2	47	1.33333333333333	-0.259259259259259	1.27160493827161	-2.34567901234568	1.22222222222222	4	9.3	0	1	1
2	48	-2.66666666666667	1.74074074074074	-0.728395061728395	-0.345679012345679	-0.777777777777778	5	6	0	1	1
2	49	-1.66666666666667	-0.259259259259259	-0.728395061728395	-1.34567901234568	-0.777777777777778	6	7.2	2	1	1
2	50	2.33333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	2.22222222222222	0	5.2	4	1	1
2	51	0.333333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	2.22222222222222	1	10.2	3	1	1
2	52	-2.66666666666667	-0.259259259259259	-0.728395061728395	-3.34567901234568	-0.777777777777778	2	10.5	1	1	1
2	53	-0.666666666666667	-0.259259259259259	0.271604938271605	1.65432098765432	-0.777777777777778	3	15.5	0	1	1
2	54	0.333333333333333	-0.259259259259259	-0.728395061728395	1.65432098765432	1.22222222222222	4	15.7	4	1	1
2	55	2.33333333333333	2.74074074074074	1.27160493827161	1.65432098765432	0.222222222222222	5	8.1	7	1	1
2	56	-2.66666666666667	-0.259259259259259	-2.72839506172839	-0.345679012345679	-0.777777777777778	6	5.1	0	1	1
2	57	0.333333333333333	-0.259259259259259	1.27160493827161	1.65432098765432	0.222222222222222	0	6.2	1	1	1
2	58	1.33333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	2.22222222222222	1	7	1	1	1
2	59	0.333333333333333	-0.259259259259259	-0.728395061728395	-3.34567901234568	0.222222222222222	2	5.3	0	1	1
2	60	0.333333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	-0.777777777777778	3	3.3	0	1	1
2	61	-0.666666666666667	-0.259259259259259	-0.728395061728395	-0.345679012345679	-0.777777777777778	4	1.6	0	1	1
2	62	-2.66666666666667	1.74074074074074	-1.72839506172839	-0.345679012345679	-0.777777777777778	5	3.2	0	1	1
2	63	2.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	-0.777777777777778	6	1.5	2	1	1
2	64	1.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	-0.777777777777778	0	5.1	4	1	1
2	65	-0.666666666666667	-0.259259259259259	-0.728395061728395	0.654320987654321	-0.777777777777778	1	7.4	0	1	1
2	66	0.333333333333333	-0.259259259259259	-0.728395061728395	0.654320987654321	-0.777777777777778	2	6.5	0	1	1
2	67	0.333333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	-0.777777777777778	3	7.3	1	1	1
2	68	-0.666666666666667	-0.259259259259259	0.271604938271605	-1.34567901234568	-1.77777777777778	4	1.6	0	1	1
2	69	2.33333333333333	-0.259259259259259	1.27160493827161	-3.34567901234568	-0.777777777777778	5	2	0	1	1
2	70	-2.66666666666667	-0.259259259259259	-0.728395061728395	-3.34567901234568	-0.777777777777778	6	5.2	3	1	1
2	71	-1.66666666666667	1.74074074074074	1.27160493827161	-0.345679012345679	0.222222222222222	0	7.3	4	1	1
2	72	-0.666666666666667	-0.259259259259259	0.271604938271605	1.65432098765432	-0.777777777777778	1	7	0	1	1
2	73	0.333333333333333	-0.259259259259259	0.271604938271605	1.65432098765432	-0.777777777777778	2	5	1	1	1
2	74	0.333333333333333	-0.259259259259259	-0.728395061728395	-0.345679012345679	-0.777777777777778	3	5.1	2	1	1
2	75	1.33333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	-0.777777777777778	4	4.2	3	1	1
2	76	-2.66666666666667	-0.259259259259259	1.27160493827161	-3.34567901234568	0.222222222222222	5	3.4	1	1	1
2	77	2.33333333333333	-0.259259259259259	1.27160493827161	-3.34567901234568	-0.777777777777778	6	2	1	1	1
2	78	-1.66666666666667	-0.259259259259259	-0.728395061728395	-0.345679012345679	-1.77777777777778	0	1.4	0	3	1
2	79	0.333333333333333	-0.259259259259259	-0.728395061728395	1.65432098765432	-0.777777777777778	1	1.4	3	1	1
2	80	-1.66666666666667	-0.259259259259259	-0.728395061728395	-0.345679012345679	-0.777777777777778	2	5.2	0	1	1
2	81	0.333333333333333	-0.259259259259259	0.271604938271605	-0.345679012345679	-0.777777777777778	3	8.3	1	1	1
2	82	-2.66666666666667	-0.259259259259259	1.27160493827161	-3.34567901234568	-1.77777777777778	4	6.3	0	1	1
3	1	1.75308641975309	0.555555555555555	1.49382716049383	2.22222222222222	0.135802469135803	0	16.9	14	1	1
3	2	-1.24691358024691	0.555555555555555	2.49382716049383	2.22222222222222	-0.864197530864197	1	16.11	5	1	1
3	3	0.753086419753086	-0.444444444444445	1.49382716049383	0.222222222222222	0.135802469135803	2	15.1	5	2	1
3	4	-0.246913580246914	-1.44444444444444	1.49382716049383	1.22222222222222	0.135802469135803	3	17.9	6	3	1
3	5	0.753086419753086	0.555555555555555	-0.506172839506173	1.22222222222222	0.135802469135803	4	13.9	2	3	1
3	6	1.75308641975309	1.55555555555556	0.493827160493827	-1.77777777777778	1.1358024691358	5	13.9	8	4	1
3	7	-0.246913580246914	-0.444444444444445	0.493827160493827	-2.77777777777778	0.135802469135803	6	13.6	3	1	1
3	8	-1.24691358024691	-0.444444444444445	0.493827160493827	-0.777777777777778	0.135802469135803	0	13.4	2	3	1
3	9	-1.24691358024691	-2.44444444444444	1.49382716049383	-1.77777777777778	-0.864197530864197	1	14.8	2	4	1
3	10	-0.246913580246914	0.555555555555555	-0.506172839506173	-0.777777777777778	-0.864197530864197	2	17.12	0	1	1
3	11	-0.246913580246914	0.555555555555555	-0.506172839506173	0.222222222222222	0.135802469135803	3	18.1	0	1	1
3	12	0.753086419753086	-1.44444444444444	0.493827160493827	-0.777777777777778	-0.864197530864197	4	18.9	0	1	1
3	13	-0.246913580246914	-1.44444444444444	0.493827160493827	-0.777777777777778	-0.864197530864197	5	21.11	0	1	1
3	14	0.753086419753086	-0.444444444444445	-0.506172839506173	-0.777777777777778	-0.864197530864197	6	22.11	0	1	1
3	15	-0.246913580246914	-2.44444444444444	-0.506172839506173	0.222222222222222	-0.864197530864197	0	22.1	0	1	1
3	16	0.753086419753086	-0.444444444444445	-0.506172839506173	-2.77777777777778	-0.864197530864197	1	23.1	0	2	1
3	17	-0.246913580246914	-0.444444444444445	-0.506172839506173	-0.777777777777778	1.1358024691358	2	19.8	0	1	1
3	18	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	2.1358024691358	3	22.8	0	1	1
3	19	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	1.1358024691358	4	19.1	0	1	1
3	20	-1.24691358024691	2.55555555555556	-1.50617283950617	1.22222222222222	1.1358024691358	5	17.9	5	1	1
3	21	-1.24691358024691	-2.44444444444444	1.49382716049383	-1.77777777777778	-0.864197530864197	6	13.9	2	1	1
3	22	-0.246913580246914	1.55555555555556	-0.506172839506173	0.222222222222222	1.1358024691358	0	12.7	3	1	1
3	23	0.753086419753086	1.55555555555556	-0.506172839506173	1.22222222222222	1.1358024691358	1	15.7	0	2	1
3	24	-2.24691358024691	1.55555555555556	-2.50617283950617	2.22222222222222	1.1358024691358	2	18.11	0	1	1
3	25	-2.24691358024691	1.55555555555556	-0.506172839506173	2.22222222222222	2.1358024691358	3	16.1	2	1	1
3	26	-0.246913580246914	0.555555555555555	0.493827160493827	2.22222222222222	2.1358024691358	4	12.8	2	1	1
3	27	1.75308641975309	-1.44444444444444	1.49382716049383	-0.777777777777778	1.1358024691358	5	11.8	2	1	1
3	28	0.753086419753086	-1.44444444444444	0.493827160493827	-1.77777777777778	-0.864197530864197	6	12.6	1	1	1
3	29	0.753086419753086	-1.44444444444444	0.493827160493827	-0.777777777777778	0.135802469135803	0	9.3	0	1	1
3	30	0.753086419753086	2.55555555555556	1.49382716049383	1.22222222222222	1.1358024691358	1	10.2	0	1	1
3	31	0.753086419753086	-0.444444444444445	1.49382716049383	-0.777777777777778	1.1358024691358	2	11.7	2	1	1
3	32	-0.246913580246914	0.555555555555555	0.493827160493827	-0.777777777777778	-0.864197530864197	3	14.5	0	1	1
3	33	-1.24691358024691	-0.444444444444445	-0.506172839506173	-0.777777777777778	0.135802469135803	4	13.5	0	1	1
3	34	-0.246913580246914	-0.444444444444445	-1.50617283950617	-1.77777777777778	-0.864197530864197	5	14.5	0	1	1
3	35	-0.246913580246914	-1.44444444444444	0.493827160493827	0.222222222222222	0.135802469135803	6	12.6	8	1	1
3	36	-0.246913580246914	1.55555555555556	-1.50617283950617	1.22222222222222	2.1358024691358	0	9.3	0	1	1
3	37	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	0.135802469135803	1	7.2	0	1	1
3	38	-1.24691358024691	1.55555555555556	-0.506172839506173	1.22222222222222	1.1358024691358	2	9.6	0	1	1
3	39	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	0.135802469135803	3	8.5	0	2	1
3	40	-0.246913580246914	-0.444444444444445	-0.506172839506173	1.22222222222222	-0.864197530864197	4	8.4	3	2	1
3	41	-1.24691358024691	-0.444444444444445	-1.50617283950617	-0.777777777777778	-0.864197530864197	5	7	1	1	1
3	42	-0.246913580246914	1.55555555555556	0.493827160493827	1.22222222222222	-0.864197530864197	6	6	1	1	1
3	43	-0.246913580246914	1.55555555555556	0.493827160493827	1.22222222222222	-0.864197530864197	0	6	0	2	1
3	44	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	0.135802469135803	1	8	1	1	1
3	45	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	-0.864197530864197	2	9.5	0	1	1
3	46	-0.246913580246914	1.55555555555556	-0.506172839506173	0.222222222222222	0.135802469135803	3	7.3	1	1	1
3	47	-0.246913580246914	1.55555555555556	0.493827160493827	1.22222222222222	1.1358024691358	4	9.3	0	1	1
3	48	-0.246913580246914	0.555555555555555	2.49382716049383	1.22222222222222	1.1358024691358	5	6	0	1	1
3	49	-1.24691358024691	-1.44444444444444	1.49382716049383	-2.77777777777778	0.135802469135803	6	7.2	2	4	1
3	50	0.753086419753086	-1.44444444444444	0.493827160493827	-0.777777777777778	-0.864197530864197	0	5.2	4	5	1
3	51	-0.246913580246914	2.55555555555556	0.493827160493827	2.22222222222222	0.135802469135803	1	10.2	3	1	1
3	52	0.753086419753086	2.55555555555556	-0.506172839506173	2.22222222222222	0.135802469135803	2	10.5	1	1	1
3	53	-0.246913580246914	-1.44444444444444	0.493827160493827	-1.77777777777778	1.1358024691358	3	15.5	0	3	1
3	54	0.753086419753086	-1.44444444444444	-1.50617283950617	-0.777777777777778	-0.864197530864197	4	15.7	4	3	1
3	55	-1.24691358024691	-0.444444444444445	1.49382716049383	-1.77777777777778	-1.8641975308642	5	8.1	7	3	1
3	56	-1.24691358024691	-0.444444444444445	1.49382716049383	-1.77777777777778	-2.8641975308642	6	5.1	0	3	1
3	57	-1.24691358024691	-0.444444444444445	-1.50617283950617	0.222222222222222	-0.864197530864197	0	6.2	1	3	1
3	58	0.753086419753086	0.555555555555555	-0.506172839506173	0.222222222222222	0.135802469135803	1	7	1	5	1
3	59	-1.24691358024691	-0.444444444444445	0.493827160493827	-1.77777777777778	-1.8641975308642	2	5.3	0	3	1
3	60	1.75308641975309	-0.444444444444445	-1.50617283950617	1.22222222222222	-0.864197530864197	3	3.3	0	5	1
3	61	1.75308641975309	-1.44444444444444	-0.506172839506173	-0.777777777777778	1.1358024691358	4	1.6	0	4	1
3	62	-0.246913580246914	0.555555555555555	-1.50617283950617	0.222222222222222	-1.8641975308642	5	3.2	0	5	1
3	63	-1.24691358024691	-1.44444444444444	-1.50617283950617	0.222222222222222	0.135802469135803	6	1.5	2	3	1
3	65	1.75308641975309	0.555555555555555	-1.50617283950617	-0.777777777777778	0.135802469135803	1	7.4	0	3	1
3	66	0.753086419753086	-1.44444444444444	-0.506172839506173	0.222222222222222	1.1358024691358	2	6.5	0	2	1
3	67	-0.246913580246914	-0.444444444444445	2.49382716049383	0.222222222222222	0.135802469135803	3	7.3	1	4	1
3	68	2.75308641975309	0.555555555555555	0.493827160493827	0.222222222222222	-0.864197530864197	4	1.6	0	3	1
3	69	0.753086419753086	1.55555555555556	2.49382716049383	0.222222222222222	2.1358024691358	5	2	0	1	1
3	70	-0.246913580246914	-1.44444444444444	0.493827160493827	-0.777777777777778	0.135802469135803	6	5.2	3	3	1
3	71	0.753086419753086	0.555555555555555	-1.50617283950617	-0.777777777777778	-0.864197530864197	0	7.3	4	3	1
3	72	0.753086419753086	-0.444444444444445	0.493827160493827	-1.77777777777778	0.135802469135803	1	7	0	3	1
3	73	1.75308641975309	-0.444444444444445	1.49382716049383	-0.777777777777778	-0.864197530864197	2	5	1	4	1
3	74	-0.246913580246914	-0.444444444444445	-1.50617283950617	0.222222222222222	1.1358024691358	3	5.1	2	3	1
3	75	-0.246913580246914	0.555555555555555	-0.506172839506173	1.22222222222222	-0.864197530864197	4	4.2	3	2	1
3	76	1.75308641975309	0.555555555555555	-0.506172839506173	-1.77777777777778	0.135802469135803	5	3.4	1	3	1
3	77	-0.246913580246914	-0.444444444444445	-1.50617283950617	0.222222222222222	-0.864197530864197	6	2	1	4	1
3	78	-0.246913580246914	-1.44444444444444	-0.506172839506173	0.222222222222222	0.135802469135803	0	1.4	0	2	1
3	79	0.753086419753086	-1.44444444444444	0.493827160493827	-1.77777777777778	-1.8641975308642	1	1.4	3	3	1
