id	affect	loneliness	all_pre	com_pre	sm_pre	oth_pre	all_post	com_post	sm_post	oth_post	beep	day
260	3	1	9.37806666666667	6.30568333333333	2.57998333333333	0.4924000000000106	0.85705	0	0	0.85705	NA	NA
260	3	1	5.3721	1.26215	4.09578333333333	0.01416666666666977	11.1288	0	11.1288	0	NA	NA
260	4	1	15.7802166666667	0	0	15.7802166666667	9.93548333333333	0	0	9.93548333333333	NA	NA
260	2	5	41.2959333333333	0.9339	0.843816666666667	39.51821666666663	3.95715	0	3.95715	0	NA	NA
260	5	1	10.3344333333333	0	0	10.3344333333333	9.55731666666667	3.02505	3.71191666666667	2.8203500000000004	NA	NA
260	5	2	3.7507	1.05993333333333	0.287066666666667	2.4037000000000033	0.88675	0	0	0.88675	NA	NA
260	4	2	5.1178	0.407633333333333	4.70863333333333	0.0015333333333371613	0.41645	0	0.41645	0	NA	NA
260	5	1	3.58163333333333	3.26676666666667	0.306116666666667	0.008749999999992986	0	0	0	0	NA	NA
260	5	2	2.0903	1.53086666666667	0	0.5594333333333301	0	0	0	0	NA	NA
260	5	1	59.6544333333333	0.0789	0	59.575533333333304	56.9300666666667	0	0	56.9300666666667	NA	NA
260	5	5	0.2312	0.207783333333333	0	0.023416666666667002	13.0906333333333	7.15983333333333	5.9308	-3.019806626980426e-14	NA	NA
260	4	3	7.77435	1.8734	4.51576666666667	1.3851833333333303	5.57826666666667	5.57826666666667	0	0	NA	NA
260	3	2	13.23925	2.3806	10.2372833333333	0.6213666666667006	8.8208	4.93676666666667	3.88403333333333	4.440892098500626e-16	NA	NA
260	5	4	24.9448333333333	1.37858333333333	23.5481833333333	0.018066666666669562	0.9664	0	0.230666666666667	0.735733333333333	NA	NA
260	5	5	0.0225166666666666	0	0.0201166666666667	0.002399999999999902	10.99675	0	8.33288333333333	2.663866666666671	NA	NA
260	3	1	7.75776666666667	0	0	7.75776666666667	0	0	0	0	NA	NA
260	2	4	3.86486666666667	0.0469333333333334	0	3.8179333333333365	52.4153333333333	2.73026666666667	6.443	43.24206666666663	NA	NA
260	3	2	22.82195	0	0	22.82195	45.8547	0	0	45.8547	NA	NA
260	5	1	0	0	0	0	0	0	0	0	NA	NA
260	5	2	0	0	0	0	3.81078333333333	3.81078333333333	0	0	NA	NA
260	5	1	0.0831333333333333	0	0	0.0831333333333333	0	0	0	0	NA	NA
260	5	1	7.37666666666667	1.46768333333333	2.71893333333333	3.1900500000000096	5.88221666666667	1.09715	3.8308	0.9542666666666699	NA	NA
260	4	2	0	0	0	0	0	0	0	0	NA	NA
260	5	3	0.761666666666667	0	0	0.761666666666667	0	0	0	0	NA	NA
260	5	6	27.16985	0	0.935833333333333	26.23401666666667	51.2049666666667	1.08498333333333	0	50.119983333333366	NA	NA
135	4	4	28.7918333333333	9.53153333333333	18.488133333333298	0.7721666666666742	28.1692333333333	11.8092	8.87925	7.480783333333298	NA	NA
135	5	4	34.8129166666667	16.0127333333333	3.93476666666667	14.86541666666673	47.9725833333333	19.4707333333333	2.08106666666667	26.420783333333326	NA	NA
135	4	4	30.5496	19.1864166666667	11.2908333333333	0.07235000000000014	45.4648333333333	23.0072333333333	19.8376833333333	2.619916666666704	NA	NA
135	5	5	7.64905	0.546583333333333	6.1693	0.9331666666666667	4.67938333333333	1.01071666666667	0	3.6686666666666605	NA	NA
135	4	4	34.4889833333333	10.0859833333333	17.3659333333333	7.037066666666703	31.2331833333333	5.47661666666667	1.37228333333333	24.3842833333333	NA	NA
135	4	4	35.0520333333333	13.4666	12.3311333333333	9.254299999999999	7.51356666666667	3.4158	3.74745	0.35031666666667016	NA	NA
135	4	4	41.9538166666667	11.2106	14.89	15.853216666666697	21.4812666666667	14.2842166666667	5.15308333333333	2.0439666666666687	NA	NA
135	4	4	32.20505	18.9232166666667	11.8398833333333	1.4419500000000003	27.21125	25.5642	0	1.6470500000000001	NA	NA
135	4	3	22.4562	5.88913333333333	11.4037333333333	5.1633333333333695	45.0876166666667	14.0366	12.1164333333333	18.9345833333334	NA	NA
135	4	3	23.7430333333333	5.57181666666667	7.33171666666667	10.83949999999996	35.3784333333333	18.5893166666667	11.06755	5.721566666666597	NA	NA
135	4	4	39.6489833333333	11.3355	6.183	22.1304833333333	25.3190333333333	5.0766	19.32205	0.9203833333333016	NA	NA
135	4	4	23.744233333333302	10.18345	6.38298333333333	7.177799999999971	31.203	3.28128333333333	25.1548833333333	2.76683333333337	NA	NA
135	4	4	10.7065	4.29981666666667	5.62921666666667	0.7774666666666601	0	0	0	0	NA	NA
135	5	4	17.0062833333333	3.43906666666667	10.82475	2.7424666666666315	7.16736666666667	3.2486	2.8981	1.0206666666666697	NA	NA
135	4	3	49.5953666666667	12.2574833333333	25.26265	12.0752333333334	22.8790833333333	5.16361666666667	15.9734333333333	1.7420333333333282	NA	NA
135	5	2	22.0911	10.5978666666667	6.85293333333333	4.640299999999971	23.4431333333333	14.6038833333333	4.44881666666667	4.39043333333333	NA	NA
135	4	4	5.23285	4.15043333333333	0.200966666666667	0.8814500000000027	13.23375	12.2065666666667	1.02535	0.001833333333301379	NA	NA
135	4	3	10.52455	5.45641666666667	5.05333333333333	0.014799999999999258	1.90895	1.90895	0	0	NA	NA
135	6	2	45.7357	19.1421166666667	20.2884166666667	6.305166666666604	8.27665	6.20456666666667	0.75395	1.3181333333333298	NA	NA
135	5	4	15.42905	9.89951666666667	4.32156666666667	1.2079666666666595	0.72635	0.72635	0	0	NA	NA
135	5	2	3.06698333333333	2.58375	0.35025	0.13298333333332962	9.69371666666667	8.79226666666667	0.460333333333333	0.44111666666666755	NA	NA
135	5	3	0.0885	0.0885	0	0	0	0	0	0	NA	NA
135	6	3	12.9939333333333	2.92231666666667	1.55568333333333	8.515933333333301	59.1177166666667	29.14515	8.52843333333333	21.44413333333337	NA	NA
135	4	4	8.39515	8.39515	0	0	25.7915333333333	0	0	25.7915333333333	NA	NA
135	4	3	28.5643	9.60671666666667	3.3032	15.654383333333328	17.3093833333333	6.21021666666667	1.14348333333333	9.9556833333333	NA	NA
135	4	3	43.1892666666667	20.0944	17.1481166666667	5.946749999999998	28.7373666666667	22.5743166666667	0.309366666666667	5.853683333333331	NA	NA
135	4	3	16.8574	7.37205	4.18965	5.295699999999998	33.86625	8.91448333333333	6.33476666666667	18.617	NA	NA
135	4	3	45.3914166666667	9.50381666666667	13.9785166666667	21.909083333333328	18.1581666666667	6.86395	1.76136666666667	9.532850000000028	NA	NA
135	4	4	36.9714333333333	18.3768833333333	17.6323833333333	0.9621666666667004	29.1984333333333	7.65003333333333	16.7406333333333	4.807766666666669	NA	NA
135	4	4	30.2935666666667	5.95275	5.27805	19.062766666666697	38.6317666666667	4.74443333333333	23.4504833333333	10.436850000000074	NA	NA
135	4	4	39.8519833333333	2.72546666666667	22.5267166666667	14.59979999999993	39.2264333333333	6.89036666666667	15.0277666666667	17.308299999999925	NA	NA
135	3	4	33.49055	15.2773666666667	5.28323333333333	12.929949999999968	23.7474166666667	10.87715	9.65288333333333	3.2173833333333715	NA	NA
135	4	2	31.0142166666667	10.9244833333333	3.84368333333333	16.24605000000007	22.2047833333333	8.97243333333333	9.06623333333333	4.166116666666641	NA	NA
135	4	2	24.49575	4.57261666666667	14.5843	5.338833333333332	24.2531	6.88526666666667	6.18748333333333	11.18035	NA	NA
135	3	4	18.8619333333333	3.41993333333333	8.62585	6.816149999999972	31.6589833333333	19.4060166666667	8.69971666666667	3.5532499999999274	NA	NA
135	4	3	45.5865333333333	20.9319333333333	16.1678	8.486799999999999	45.1595833333333	7.9224	31.63435	5.6028333333333045	NA	NA
270	4	1	0.634766666666667	0.493066666666667	0	0.14170000000000005	2.4165	1.08591666666667	0	1.3305833333333301	NA	NA
270	4	1	6.85806666666667	3.85378333333333	0	3.0042833333333405	14.7063833333333	0.710383333333333	0	13.995999999999967	NA	NA
270	4	1	1.54681666666667	0.72275	0	0.8240666666666701	2.87196666666667	0.526633333333333	0	2.345333333333337	NA	NA
270	4	2	0.770116666666666	0.765166666666667	0	0.004949999999999011	11.1363666666667	2.6359	0	8.5004666666667	NA	NA
270	4	2	7.59631666666667	2.6885	0	4.907816666666671	16.2161666666667	0.784633333333333	0	15.431533333333368	NA	NA
270	4	4	1.2722	0.8504	0	0.42179999999999995	9.23845	2.48546666666667	0	6.75298333333333	NA	NA
270	4	1	9.23695	3.28775	0	5.9492	15.86675	4.25718333333333	0	11.60956666666667	NA	NA
270	4	2	23.2390833333333	9.24628333333333	0	13.99279999999997	21.83765	17.7870833333333	0	4.0505666666667	NA	NA
270	4	2	7.8851	1.76381666666667	0	6.121283333333331	28.03175	10.0492833333333	0	17.9824666666667	NA	NA
270	4	1	18.16225	1.80066666666667	0	16.36158333333333	5.56308333333333	0.738433333333333	0	4.8246499999999966	NA	NA
270	4	1	5.48746666666667	1.23466666666667	0	4.2528	0.56185	0.297233333333333	0	0.26461666666666694	NA	NA
270	2	2	2.45435	1.26238333333333	0	1.1919666666666697	3.07191666666667	0.7847	0	2.2872166666666702	NA	NA
270	4	2	9.71408333333333	1.58648333333333	0	8.1276	20.9119166666667	2.81218333333333	0	18.09973333333337	NA	NA
270	4	2	13.6074166666667	8.18101666666667	0	5.426400000000029	22.6084833333333	22.3299166666667	0	0.2785666666665989	NA	NA
270	4	2	2.384	0.5492	0	1.8348	14.44085	1.45488333333333	0	12.98596666666667	NA	NA
270	4	1	21.1472833333333	8.785	0	12.362283333333298	60	17.6196	0	42.3804	NA	NA
270	3	3	27.93145	5.78426666666667	0	22.14718333333333	20.1918666666667	5.7269	0	14.464966666666701	NA	NA
270	4	2	60	3.9374	0	56.0626	11.5938666666667	11.1547166666667	0	0.4391500000000015	NA	NA
270	4	2	11.6819166666667	4.3775	0	7.304416666666699	13.271	3.70306666666667	0	9.56793333333333	NA	NA
270	4	4	10.4625333333333	1.61243333333333	0	8.85009999999997	3.91961666666667	2.07345	0	1.84616666666667	NA	NA
270	3	3	2.5418	0.319866666666667	0	2.221933333333333	2.26468333333333	1.66603333333333	0	0.5986500000000001	NA	NA
270	3	3	7.83713333333333	3.70358333333333	0	4.1335500000000005	2.03658333333333	1.00218333333333	0	1.0344	NA	NA
270	3	2	6.38261666666667	2.69475	0	3.68786666666667	0.48535	0.48535	0	0	NA	NA
270	3	1	14.5128166666667	2.259	0	12.2538166666667	23.5832333333333	1.37701666666667	0	22.20621666666663	NA	NA
270	3	3	8.39456666666667	2.44463333333333	0	5.949933333333339	3.62733333333333	0.247616666666667	0	3.379716666666663	NA	NA
270	4	2	2.70401666666667	2.6835	0	0.02051666666667007	7.58083333333333	1.14295	0	6.43788333333333	NA	NA
270	4	2	3.0371	0.0446166666666667	0	2.9924833333333334	8.4454	3.1628	0	5.2825999999999995	NA	NA
270	3	2	7.11851666666667	0.840183333333333	0	6.278333333333337	16.0660833333333	3.79291666666667	0	12.27316666666663	NA	NA
270	4	1	5.19711666666667	4.74201666666667	0	0.45509999999999984	1.1772	0.832783333333333	0	0.34441666666666704	NA	NA
270	3	2	0	0	0	0	0.252316666666667	0	0	0.252316666666667	NA	NA
270	4	1	0.54545	0	0	0.54545	4.4403	0	0	4.4403	NA	NA
270	4	2	0.219633333333333	0.219633333333333	0	0	0	0	0	0	NA	NA
270	4	2	29.0792333333333	0	0	29.0792333333333	60	22.0753333333333	0	37.924666666666695	NA	NA
270	4	2	6.11478333333333	0.803333333333333	0	5.311449999999997	60	2.70081666666667	0	57.29918333333333	NA	NA
270	4	2	14.81825	11.1335833333333	0	3.6846666666667005	7.33581666666667	6.03605	0	1.2997666666666694	NA	NA
270	4	1	17.1573333333333	1.40545	0	15.751883333333298	13.4935333333333	5.49418333333333	0	7.9993499999999695	NA	NA
270	4	3	10.55135	3.75386666666667	0	6.7974833333333295	6.26646666666667	2.20963333333333	0	4.05683333333334	NA	NA
270	4	2	0.357633333333333	0.25345	0	0.10418333333333302	14.2322666666667	3.6036	0	10.6286666666667	NA	NA
270	5	2	12.2744	2.44258333333333	0	9.83181666666667	11.3506666666667	0.90125	0	10.449416666666702	NA	NA
270	5	2	7.35818333333333	4.40081666666667	0	2.95736666666666	3.8961	3.83615	0	0.05995000000000017	NA	NA
270	4	2	16.56515	3.61331666666667	0	12.95183333333333	13.9423166666667	2.09505	0	11.8472666666667	NA	NA
270	4	2	14.869	2.69163333333333	0	12.17736666666667	2.86025	2.65838333333333	0	0.2018666666666702	NA	NA
270	4	2	3.85566666666667	0.321966666666667	0	3.533700000000003	24.6925166666667	2.11823333333333	0	22.574283333333373	NA	NA
270	3	2	10.8315166666667	1.10963333333333	0	9.72188333333337	0	0	0	0	NA	NA
270	4	2	14.4241833333333	2.48326666666667	0	11.94091666666663	8.29461666666667	0.870183333333333	0	7.4244333333333365	NA	NA
270	4	2	2.85648333333333	1.66911666666667	0	1.1873666666666602	10.82795	3.64483333333333	0	7.1831166666666695	NA	NA
270	3	2	3.44071666666667	2.8676	0	0.57311666666667	5.90956666666667	1.8514	0	4.05816666666667	NA	NA
270	4	2	20.9796166666667	1.82435	0	19.1552666666667	20.2846166666667	8.07186666666667	0	12.21275000000003	NA	NA
270	2	2	20.5816333333333	4.1703	0	16.4113333333333	9.3123	0.698516666666667	0	8.613783333333334	NA	NA
266	4	2	20.6687166666667	1.94506666666667	18.6572	0.06645000000003165	4.01696666666667	2.40341666666667	0	1.6135500000000005	NA	NA
266	5	2	18.0024166666667	3.76095	4.16633333333333	10.075133333333373	37.1668666666667	0.606283333333333	32.4873833333333	4.073200000000071	NA	NA
266	4	2	23.6872333333333	1.72245	11.5062166666667	10.4585666666666	16.4561	3.25728333333333	11.4787833333333	1.7200333333333688	NA	NA
266	4	3	45.83175	10.2545666666667	22.8300833333333	12.747100000000003	4.35805	0.485733333333333	3.87231666666667	-2.6645352591003757e-15	NA	NA
266	5	2	9.09448333333333	1.15188333333333	3.49423333333333	4.448366666666669	9.35873333333333	0.359816666666667	8.99891666666667	-7.105427357601002e-15	NA	NA
266	4	3	5.62385	5.60858333333333	0	0.01526666666666987	2.37641666666667	2.37641666666667	0	0	NA	NA
266	4	3	39.6570833333333	2.33158333333333	15.1412	22.184299999999972	41.5904166666667	4.74048333333333	15.3395833333333	21.510350000000066	NA	NA
266	5	3	60	11.8875833333333	60	-11.887583333333296	60	5.34771666666667	60	-5.3477166666666704	NA	NA
266	5	2	60	19.9312333333333	32.28135	7.787416666666701	37.63115	0.569983333333333	9.79946666666667	27.261699999999998	NA	NA
266	4	3	19.06935	2.10593333333333	4.20168333333333	12.761733333333341	5.80525	0.58015	3.65836666666667	1.5667333333333304	NA	NA
266	5	2	33.6414666666667	2.66306666666667	22.3768	8.601600000000033	56.3123166666667	1.71675	24.18765	30.407916666666704	NA	NA
266	5	2	44.0924666666667	3.21528333333333	0	40.87718333333337	21.4903833333333	2.21193333333333	11.7577666666667	7.520683333333267	NA	NA
266	5	2	14.9207166666667	0.337816666666667	14.5823	6.000000000323524e-4	2.01726666666667	2.01726666666667	0	0	NA	NA
266	5	2	51.8398166666667	8.15206666666667	0	43.68775000000003	59.1029333333333	3.39105	4.28733333333333	51.42454999999997	NA	NA
266	6	2	19.9018333333333	7.7848	0	12.1170333333333	39.8752333333333	10.2345833333333	3.07061666666667	26.57003333333333	NA	NA
266	5	2	27.5574833333333	2.9191	3.80728333333333	20.831099999999967	21.2946666666667	0.806416666666667	6.0979	14.390350000000034	NA	NA
266	5	2	59.6294666666667	2.92308333333333	0	56.70638333333337	43.5630833333333	0.244166666666667	4.87273333333333	38.44618333333331	NA	NA
266	6	2	45.088	4.9404	39.5122	0.6353999999999971	56.2413666666667	2.85283333333333	21.7629166666667	31.62561666666667	NA	NA
266	5	2	44.690883333333304	2.15716666666667	0	42.533716666666635	39.8208833333333	4.11951666666667	0	35.70136666666663	NA	NA
266	5	2	9.86326666666667	4.70195	0	5.16131666666667	13.3736333333333	4.02473333333333	2.31305	7.03584999999997	NA	NA
266	4	2	47.9607666666667	0	32.82555	15.1352166666667	25.38895	19.28185	0	6.107100000000003	NA	NA
266	5	2	60	25.08185	0	34.91815	0	0	0	0	NA	NA
266	5	2	32.1696166666667	0	32.1696166666667	0	2.51041666666667	0.454283333333333	0	2.056133333333337	NA	NA
266	4	2	2.05613333333333	0	0	2.05613333333333	60	0	7.9444	52.0556	NA	NA
266	5	2	57.1556833333333	6.04623333333333	0	51.10944999999997	34.6758333333333	3.31991666666667	1.584	29.77191666666663	NA	NA
266	5	2	35.72555	4.32516666666667	0	31.40038333333333	9.5629	0	0	9.5629	NA	NA
266	5	2	32.5207833333333	2.77111666666667	6.86293333333333	22.886733333333297	19.7818833333333	5.20135	14.2767666666667	0.30376666666660057	NA	NA
266	4	1	25.5699	4.47013333333333	14.2767666666667	6.82299999999997	31.3742333333333	5.52705	0	25.8471833333333	NA	NA
266	5	1	34.7298833333333	5.59091666666667	0	29.138966666666626	39.3591666666667	13.1849833333333	0.633933333333333	25.54025000000007	NA	NA
266	5	2	26.5649833333333	7.31226666666667	6.43691666666667	12.815799999999959	10.3259666666667	1.76786666666667	0	8.55810000000003	NA	NA
266	5	1	53.4519666666667	5.24628333333333	19.2094166666667	28.996266666666667	31.6891666666667	5.38891666666667	0	26.30025000000003	NA	NA
266	5	1	28.2346166666667	6.2895	7.17381666666667	14.771300000000029	13.2166	7.32815	0	5.88845	NA	NA
266	5	1	12.8166	6.92815	0	5.88845	15.8658166666667	3.04443333333333	1.95565	10.865733333333369	NA	NA
266	5	1	15.68445	6.12048333333333	0	9.56396666666667	38.1687166666667	3.2451	0	34.923616666666696	NA	NA
266	5	1	36.6758333333333	0.966783333333333	23.6774	12.03164999999997	48.1210666666667	4.46625	28.2961166666667	15.358699999999999	NA	NA
251	4	1	22.3542166666667	0	16.55875	5.795466666666702	59.9086833333333	0	0	59.9086833333333	NA	NA
251	3	5	0.0427833333333333	0.0243166666666667	0	0.018466666666666597	8.39936666666667	2.94776666666667	0	5.451600000000001	NA	NA
251	3	7	24.4843166666667	0	0	24.4843166666667	0.43025	0	0	0.43025	NA	NA
251	3	2	56.8509333333333	6.03031666666667	12.2800833333333	38.54053333333333	59.6335833333333	0.0519666666666667	0	59.58161666666663	NA	NA
251	2	2	39.09055	1.22546666666667	1.85838333333333	36.0067	23.878	0	0	23.878	NA	NA
251	3	2	32.423	7.22848333333333	0	25.194516666666672	0	0	0	0	NA	NA
251	3	2	1.6834	0	0	1.6834	26.4831166666667	1.42315	4.91635	20.1436166666667	NA	NA
251	2	3	14.5110333333333	5.35161666666667	2.21226666666667	6.94714999999996	19.5208333333333	0.7512	0.370316666666667	18.399316666666632	NA	NA
251	5	2	12.5513666666667	0.971166666666667	5.97226666666667	5.607933333333364	6.07713333333333	0.181033333333333	0	5.896099999999997	NA	NA
251	4	2	6.1061	0.0288	0.365983333333333	5.711316666666666	43.1351	0	0	43.1351	NA	NA
251	4	2	1.00998333333333	0.723	0	0.2869833333333299	29.8490333333333	7.92625	8.40953333333333	13.51324999999997	NA	NA
251	4	2	19.6722833333333	1.43596666666667	0	18.23631666666663	30.4514166666667	1.62968333333333	0	28.82173333333337	NA	NA
251	4	2	17.31295	0	2.54413333333333	14.768816666666671	11.24735	9.08226666666667	0	2.1650833333333317	NA	NA
251	4	2	12.3527666666667	0.392233333333333	0	11.960533333333366	36.8352333333333	3.19746666666667	1.09236666666667	32.54539999999996	NA	NA
251	5	1	51.11435	2.78231666666667	0.286266666666667	48.04576666666666	35.37855	0	0	35.37855	NA	NA
251	5	1	1.76566666666667	0	0	1.76566666666667	13.3207333333333	0	0	13.3207333333333	NA	NA
251	5	3	24.35965	0	2.75535	21.6043	40.0784166666667	7.13156666666667	0.491433333333333	32.45541666666669	NA	NA
251	3	2	48.8290833333333	8.92885	2.06968333333333	37.830549999999974	18.9647166666667	0	3.18413333333333	15.78058333333337	NA	NA
251	5	3	11.0777666666667	6.09481666666667	0	4.982950000000029	22.6471	8.66311666666667	0	13.983983333333327	NA	NA
251	4	3	33.6597833333333	2.4849	17.5215666666667	13.653316666666601	0.00825	0	0.00825	0	NA	NA
251	4	2	33.1368333333333	12.1293833333333	6.54588333333333	14.46156666666667	55.8958	1.42491666666667	0.333183333333333	54.1377	NA	NA
251	4	4	48.2367	2.31031666666667	1.95721666666667	43.96916666666666	26.2900166666667	1.58256666666667	3.88411666666667	20.82333333333336	NA	NA
251	5	2	45.18655	1.13305	3.59506666666667	40.45843333333333	36.1125666666667	0	0	36.1125666666667	NA	NA
251	5	3	20.39985	0.195	0.599583333333333	19.60526666666667	35.3739833333333	0.02615	0	35.3478333333333	NA	NA
251	4	4	47.3005666666667	10.3254833333333	1.1991	35.77598333333339	55.0727166666667	2.7677	3.10725	49.1977666666667	NA	NA
251	3	3	53.8608666666667	20.7512	21.9863	11.123366666666698	0	0	0	0	NA	NA
251	4	4	0.191233333333333	0	0	0.191233333333333	0	0	0	0	NA	NA
251	5	2	21.7757833333333	0	0	21.7757833333333	41.6559166666667	10.5788666666667	0	31.07705	NA	NA
251	4	5	29.38925	5.29553333333333	0	24.093716666666673	34.3589666666667	0	13.8429	20.516066666666703	NA	NA
251	4	3	60	5.44613333333333	0	54.55386666666667	6.18641666666667	0	0	6.18641666666667	NA	NA
251	4	3	1.59535	1.59535	0	0	6.13165	3.72823333333333	0	2.4034166666666694	NA	NA
251	2	2	20.0427	0	0.613183333333333	19.429516666666668	6.91903333333333	0.250916666666667	0	6.668116666666663	NA	NA
251	3	2	10.7463833333333	0	10.7463833333333	0	36.4507833333333	18.4045666666667	13.05715	4.989066666666599	NA	NA
251	3	2	24.9925166666667	0	0	24.9925166666667	5.90178333333333	0.882483333333333	2.40976666666667	2.6095333333333266	NA	NA
251	4	3	13.6155333333333	3.06746666666667	7.67798333333333	2.8700833333333	28.19905	4.72718333333333	1.36831666666667	22.103550000000002	NA	NA
251	4	4	3.48475	0	3.35228333333333	0.13246666666666984	6.14673333333333	4.51806666666667	0.331016666666667	1.2976499999999935	NA	NA
251	4	2	48.2216	10.6944	3.69006666666667	33.83713333333333	59.5760666666667	23.4426833333333	0	36.1333833333334	NA	NA
251	2	3	60	0	0	60	60	16.5267166666667	9.2606	34.2126833333333	NA	NA
251	3	2	32.2517	15.41605	0.522866666666667	16.312783333333336	38.7491	10.7911666666667	16.1106166666667	11.8473166666666	NA	NA
