id	day	happy	happyornot	sad	sadornot	social_number	stress_level	sleep_hour	sleep_quality	difficult_stay_awake	anxious	calm	conventional	critical	dependable	disorganized	enthusiastic	open_to_experiences	reserved	sympathetic	act_running_ep_0	act_running_ep_1	act_running_ep_2	act_running_ep_3	act_running_ep_4	act_still_ep_0	act_still_ep_1	act_still_ep_2	act_still_ep_3	act_still_ep_4	act_unknown_ep_0	act_unknown_ep_1	act_unknown_ep_2	act_unknown_ep_3	act_unknown_ep_4	act_walking_ep_0	act_walking_ep_1	act_walking_ep_2	act_walking_ep_3	act_walking_ep_4	act_on_foot_ep_0	act_on_foot_ep_1	act_on_foot_ep_2	act_on_foot_ep_3	act_on_foot_ep_4	audio_convo_duration_ep_0	audio_convo_duration_ep_1	audio_convo_duration_ep_2	audio_convo_duration_ep_3	audio_convo_duration_ep_4	audio_convo_num_ep_0	audio_convo_num_ep_1	audio_convo_num_ep_2	audio_convo_num_ep_3	audio_convo_num_ep_4	loc_dist_ep_0	loc_dist_ep_1	loc_dist_ep_2	loc_dist_ep_3	loc_dist_ep_4	loc_visit_num_ep_0	loc_visit_num_ep_1	loc_visit_num_ep_2	loc_visit_num_ep_3	loc_visit_num_ep_4	sleep_start	sleep_end	sleep_duration	unlock_duration_ep_0	unlock_duration_ep_1	unlock_duration_ep_2	unlock_duration_ep_3	unlock_duration_ep_4	date	beep
0	12	NA	NA	NA	NA	4	NA	4.5	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3788.6666666666665	0	96.66666666666667	1147.6666666666667	2544.3333333333335	74616.66666666667	21033.333333333332	19484	16767	17332.333333333332	1992	74	446	1119.6666666666667	352.3333333333333	4551.666666666667	8	1145.3333333333333	2304.6666666666665	1093.6666666666667	8340.333333333334	8	1242	3452.3333333333335	3638	24104.333333333332	474.6666666666667	4843.333333333333	10626.666666666666	8159.666666666667	34.333333333333336	0.6666666666666666	11	10.666666666666666	12	153888.77462577185	43495.86555818772	35066.849603486124	40933.0924878672	34392.96697623074	7.333333333333333	2	4	3	3.6666666666666665	41.95037037037037	102.40518518518518	7.309907407407407	35880	1357.6666666666667	7161.666666666667	13091	14269.666666666666	2013-04-08	1
0	13	NA	NA	NA	NA	5	1.6666666666666667	6	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2948.6666666666665	0	96.66666666666667	387.6666666666667	2464.3333333333335	76206.66666666667	21133.333333333332	18783.333333333332	18059.333333333332	18230.666666666668	1822.3333333333333	74	930	556	262.3333333333333	4576	72.33333333333333	1510.3333333333333	2493.3333333333335	500	7524.666666666667	72.33333333333333	1607	2881	2964.3333333333335	21435	474.6666666666667	6200.333333333333	9662.333333333334	5097.666666666667	30.666666666666668	0.6666666666666666	8.666666666666666	8	13.333333333333334	61877.45872403378	6406.837044443998	19465.990551792576	1816.1236880128363	34188.507439784364	7	1.6666666666666667	4.333333333333333	2.6666666666666665	3.3333333333333335	45.069629629629624	97.61703703703704	6.321481481481481	41570	2424	10645.333333333334	16710.333333333332	11790.333333333334	2013-04-09	1
0	14	NA	NA	NA	NA	4	NA	5	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1990.3333333333333	0	103	549.3333333333334	1338	75743.33333333333	21289.666666666668	18234.666666666668	16985.333333333332	19233.666666666668	2021	69	903.6666666666666	629.3333333333334	419	5876.666666666667	64.33333333333333	2197.3333333333335	3259.3333333333335	355.6666666666667	7867	64.33333333333333	2300.3333333333335	3808.6666666666665	1693.6666666666667	22770	13.666666666666666	8850.333333333334	9819.333333333334	4086.6666666666665	29.333333333333332	0.3333333333333333	10	6.666666666666667	12.333333333333334	56721.9618312187	6406.416731031346	17321.697402445843	2694.281396731851	30299.56630100965	9.333333333333334	1.6666666666666667	6	3.6666666666666665	2.6666666666666665	46.33777777777778	89.96444444444444	5.206388888888888	51101.333333333336	4137	15304	16108	15552.333333333334	2013-04-10	1
0	15	NA	NA	NA	NA	3	NA	8	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	639.3333333333334	0	148.66666666666666	490	0.6666666666666666	76413	21250.333333333332	18198.666666666668	16961	20003	2326	0	896.3333333333334	726.3333333333334	703.3333333333334	5823.666666666667	64.33333333333333	2087.6666666666665	3140.3333333333335	531.3333333333334	6463	64.33333333333333	2236.3333333333335	3630.3333333333335	532	22528	0	9095	9770.333333333334	3662.6666666666665	31.333333333333332	0	9.333333333333334	8.333333333333334	13.666666666666666	36089.488670288934	6404.360367649744	19054.684325460512	3549.002061771727	7081.44191540695	9	1.6666666666666667	5	5	2	39.10888888888889	91.26	6.271944444444444	62467.666666666664	10125.666666666666	15135.333333333334	19201.333333333332	18005.333333333332	2013-04-11	1
0	16	NA	NA	NA	NA	3	2	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	816.6666666666666	0	232	500.6666666666667	84	74868.66666666667	21073.666666666668	17576.666666666668	16980	19238.333333333332	2056.3333333333335	0	586.6666666666666	702.3333333333334	767.3333333333334	6515	0	2652.6666666666665	2855.6666666666665	1006.6666666666666	7331.666666666667	0	2884.6666666666665	3356.3333333333335	1090.6666666666667	28882.333333333332	23.666666666666668	10419	11734.666666666666	6705	36.666666666666664	0.3333333333333333	9.666666666666666	12	14.666666666666666	22672.627552222373	2.3700075386553947	11580.752726307122	3480.6019176382247	7608.902900738373	9.666666666666666	1	5.666666666666667	5.333333333333333	2.6666666666666665	NA	NA	NA	64642.666666666664	11901	16549.666666666668	14592	21600	2013-04-12	1
0	17	NA	NA	NA	NA	NA	NA	14	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	656.6666666666666	0	220.66666666666666	342.3333333333333	93.66666666666667	75717.33333333333	21175.666666666668	18691	17312.666666666668	18538	2837.6666666666665	0	472.6666666666667	1215.6666666666667	1149.3333333333333	4907	0	1751	2055.3333333333335	1100.6666666666667	5563.666666666667	0	1971.6666666666667	2397.6666666666665	1194.3333333333333	29157.666666666668	191	7125.666666666667	13421.333333333334	8419.666666666666	40.666666666666664	1.6666666666666667	8.333333333333334	15	15.666666666666666	60855.44652263684	2.711741570511555	8459.039276809468	23256.83370359984	29136.86180065703	8.333333333333334	1	3.6666666666666665	5.666666666666667	4	NA	NA	NA	66338.33333333333	17241.666666666668	18032.333333333332	15069.666666666666	15994.666666666666	2013-04-13	1
0	18	NA	NA	NA	NA	NA	3	9	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1462.3333333333333	0	83.33333333333333	156.33333333333334	1222.6666666666667	77551	20965	19439.333333333332	19083	18063.666666666668	2128.6666666666665	0	382.6666666666667	958.3333333333334	787.6666666666666	2725.3333333333335	0	1005	780.6666666666666	939.6666666666666	4187.666666666667	0	1088.3333333333333	937	2162.3333333333335	23465.666666666668	214.66666666666666	5710.666666666667	10385	7155.333333333333	41	2	10	16	13	78715.2092757313	6427.149730433099	15154.517800913867	23973.982516358054	33159.55922802627	6.666666666666667	1.3333333333333333	4	3.6666666666666665	4.333333333333333	32.89111111111111	99.94	8.134166666666665	46435	10085.333333333334	15295.666666666666	10686	10368	2013-04-14	1
0	19	NA	NA	NA	NA	NA	3	3	2.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1327	0	107	80.66666666666667	1139.3333333333333	78538	21230.666666666668	19582.666666666668	19236.333333333332	18488.333333333332	2383.6666666666665	0	445.6666666666667	1231.6666666666667	706.3333333333334	2733.3333333333335	0	1107.3333333333333	758	868	4060.3333333333335	0	1214.3333333333333	838.6666666666666	2007.3333333333333	21642	214.66666666666666	5613.666666666667	11842.333333333334	3971.3333333333335	38	2	10	15.666666666666666	10.333333333333334	98911.73447335372	23465.1320376589	18112.3455635272	24017.03436735856	33317.22250480904	6.333333333333333	2	4	4	4.333333333333333	32.89111111111111	99.94	8.134166666666665	45187.333333333336	8086.666666666667	16194	13850	7056.666666666667	2013-04-15	1
0	20	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1393.6666666666667	0	186.66666666666666	77.33333333333333	1129.6666666666667	77835	21176.666666666668	18735	19614.333333333332	18309	2376.6666666666665	2.6666666666666665	559	605.6666666666666	1209.3333333333333	3742	0	1705	1168.3333333333333	868.6666666666666	5135.666666666667	0	1891.6666666666667	1245.6666666666667	1998.3333333333333	22673.666666666668	162	8599.333333333334	11310	2602.3333333333335	33.666666666666664	1.6666666666666667	13	12.333333333333334	6.666666666666667	65802.6545283761	23491.798175610544	23944.974930739652	5978.252883530183	12387.628538495701	6	2.3333333333333335	5.666666666666667	3.6666666666666665	3.6666666666666665	37.28888888888889	93.97	6.838194444444444	38171.666666666664	2029	14994	12554	8594.666666666666	2013-04-16	1
0	21	NA	NA	NA	NA	4	3	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	855.3333333333334	0	415	168.33333333333334	272	76112	21445.333333333332	17868	18115.666666666668	18683	2828	72	651	814	1291	6302.333333333333	2	2593.6666666666665	2426.6666666666665	1280	7157.666666666667	2	3008.6666666666665	2595	1552	26623.666666666668	138.33333333333334	10893	13027.333333333334	2565	28.666666666666668	1.3333333333333333	11.333333333333334	10.333333333333334	5.666666666666667	51555.969953800755	22390.683256474586	15646.030724775652	4018.6397514869554	9500.61622106354	8	2.6666666666666665	6.666666666666667	5	4	41.68666666666667	88	5.542222222222222	53583.333333333336	4437	17999.333333333332	16925.666666666668	14221.333333333334	2013-04-17	1
0	22	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	928.6666666666666	0	388.6666666666667	263	277	77342.33333333333	21458.666666666668	18754	18508.333333333332	18621.333333333332	2381	72	599.6666666666666	396.6666666666667	1312.6666666666667	5298.333333333333	2	1742	2294.3333333333335	1260	6227	2	2130.6666666666665	2557.3333333333335	1537	23303.333333333332	114.66666666666667	7314.333333333333	10849	5025.333333333333	24.333333333333332	1	8.666666666666666	9.666666666666666	5	54854.351750433816	5350.875043226092	12073.873224743444	5755.594459818941	31674.009022645332	8	2	6	4.333333333333333	3.6666666666666665	41.68666666666667	88	5.542222222222222	59659.666666666664	10794	15890.333333333334	15910	17065.333333333332	2013-04-18	1
0	23	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1355	0	541.3333333333334	533.3333333333334	280.3333333333333	69547.66666666667	21348.333333333332	18321.666666666668	14990	14887.666666666666	4878.666666666667	137	659.6666666666666	2665.6666666666665	1416.3333333333333	6359	2	1908.3333333333333	3206	1242.6666666666667	7714	2	2449.6666666666665	3739.3333333333335	1523	24762.666666666668	0	7868.666666666667	11387.666666666666	5506.333333333333	24.333333333333332	0	7.666666666666667	11.666666666666666	5	145052.644304465	5335.434082869079	13584.86998359082	71058.14758936103	55074.19264864409	7.666666666666667	1.6666666666666667	5.333333333333333	4.333333333333333	2.6666666666666665	53.88444444444445	88.00222222222222	4.017777777777777	64703.666666666664	12934.333333333334	14609.666666666666	16027	21132.666666666668	2013-04-19	1
0	24	NA	NA	NA	NA	NA	NA	8	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1332.3333333333333	0	313	944.6666666666666	74.66666666666667	64660.333333333336	20478	19384.666666666668	12396	12401.666666666666	8349.666666666666	67.66666666666667	372	3887.3333333333335	4022.6666666666665	5866	0	1044.3333333333333	3836.6666666666665	985	7198.333333333333	0	1357.3333333333333	4781.333333333333	1059.6666666666667	29760.333333333332	376.6666666666667	6339.666666666667	14201.333333333334	8842.666666666666	28.333333333333332	0.3333333333333333	4.333333333333333	12.666666666666666	11	225585.25440197517	79.05223448060731	10054.361865913192	103132.08602056456	112319.75428101684	5.666666666666667	1.3333333333333333	3.6666666666666665	3	2.3333333333333335	45.98222222222222	101.63222222222223	6.709305555555554	53972	11394.666666666666	9292.333333333334	14428.666666666666	18856.333333333332	2013-04-20	1
0	25	NA	NA	NA	NA	2	NA	8	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1982	0	232.33333333333334	772.6666666666666	977	63739	20137.333333333332	19246.333333333332	12854.666666666666	11500.666666666666	8129.333333333333	67.66666666666667	255.66666666666666	3811.6666666666665	3994.3333333333335	5187	0	1078.6666666666667	3347.6666666666665	760.6666666666666	7169	0	1311	4120.333333333333	1737.6666666666667	27806.333333333332	682.3333333333334	8867.333333333334	11565.666666666666	6691	34.666666666666664	0.6666666666666666	8.333333333333334	13	12.666666666666666	195546.13122888407	79.01008027786884	7460.8658137854245	100690.64447410108	87315.61086071971	4	1.3333333333333333	2.6666666666666665	2.3333333333333335	2	41.34888888888889	99.75481481481482	7.053796296296295	43312.666666666664	4207	10201.666666666666	12014.666666666666	16889.333333333332	2013-04-21	1
0	26	NA	NA	NA	NA	NA	NA	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1476.6666666666667	0	0	503	973.6666666666666	69466	20302.666666666668	19290.333333333332	14577	15296	4914.666666666667	0	211.66666666666666	1531	3172	5282	0	1360	2751.3333333333335	1170.6666666666667	6758.666666666667	0	1360	3254.3333333333335	2144.3333333333335	21774	682.3333333333334	4874.333333333333	9689.666666666666	6527.666666666667	32	0.6666666666666666	4.666666666666667	11.666666666666666	15	99901.39118472073	95.51075071867876	3016.06775440377	33332.105941949216	63457.70673764908	4	1.3333333333333333	3	2.3333333333333335	2.6666666666666665	35.08111111111111	105.63111111111111	8.571805555555555	40386.333333333336	3369	10521.666666666666	13827.333333333334	12668.333333333334	2013-04-22	1
0	27	NA	NA	NA	NA	3	1	6	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1063.3333333333333	0	78	3	982.3333333333334	74104	20951.333333333332	18306	18061.666666666668	16785	2211.6666666666665	0	642	339.3333333333333	1230.3333333333333	4491.666666666667	0.6666666666666666	1842.6666666666667	962.6666666666666	1685.6666666666667	5555	0.6666666666666666	1920.6666666666667	965.6666666666666	2668	21216	305.6666666666667	6341.333333333333	8179.666666666667	6389.333333333333	31.666666666666668	0.3333333333333333	7.666666666666667	12	11.666666666666666	12002.963019435645	46.642849767134294	5556.235796844511	638.8145941906239	5761.269778633375	4.333333333333333	1.3333333333333333	3.6666666666666665	2	3	37.882222222222225	92.82888888888888	6.621388888888889	44720.333333333336	3116.3333333333335	13879.666666666666	12883.333333333334	14841	2013-04-23	1
0	28	2	1	4	1	NA	NA	9	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	333	0	100.66666666666667	157.33333333333334	75	74344	21086.333333333332	18501.666666666668	17363.333333333332	17392.666666666668	2318.6666666666665	0	572.6666666666666	592.3333333333334	1153.6666666666667	4583.666666666667	0.6666666666666666	1825.6666666666667	1377.6666666666667	1379.6666666666667	4916.666666666667	0.6666666666666666	1926.3333333333333	1535	1454.6666666666667	22634	0	5085.333333333333	11896	5652.666666666667	28.666666666666668	0	6.666666666666667	13	9	23582.735636305675	47.02116463000394	5492.552236015632	7873.018723399034	10170.14351226101	5	1.3333333333333333	3.3333333333333335	3	3	43.68222222222222	89.65777777777778	5.5	54809.333333333336	10304	16279.666666666666	14133.666666666666	14092	2013-04-24	1
0	29	1	2	3	1	NA	1	5	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	429.3333333333333	0	100.66666666666667	246.33333333333334	82.33333333333333	75167.33333333333	20756.333333333332	18448.666666666668	18013.666666666668	17948.666666666668	2356.3333333333335	0	754.3333333333334	745	857	4390.666666666667	0.6666666666666666	1420	1692.3333333333333	1277.6666666666667	4820	0.6666666666666666	1520.6666666666667	1938.6666666666667	1360	28774.333333333332	0	6364	15664	6746.333333333333	33.333333333333336	0	9.666666666666666	12.666666666666666	11	22702.909316510795	88.34935285235106	5195.978686176359	10038.274398342342	7380.306879139743	5.333333333333333	1.6666666666666667	3	3	2.3333333333333335	43.68222222222222	89.65777777777778	5.5	54909	11578	16303.333333333334	12364.333333333334	14663.333333333334	2013-04-25	1
0	30	NA	NA	NA	NA	NA	1	NA	NA	NA	5	3	4	2	5	1	4	3	1	3	588.6666666666666	0	233.33333333333334	341	14.333333333333334	75593	21047.666666666668	18677	17224	18644.333333333332	1631.3333333333333	0	576.6666666666666	836.3333333333334	218.33333333333334	5729.666666666667	2.3333333333333335	1547	2620.3333333333335	1560	6318.333333333333	2.3333333333333335	1780.3333333333333	2961.3333333333335	1574.3333333333333	27538.333333333332	171.66666666666666	6900.333333333333	14097.333333333334	6369	34	0.6666666666666666	9	11.333333333333334	13	24298.91412888026	76.48803491734368	5941.246668098825	10722.786168522694	7558.393257341402	7	1.3333333333333333	3.6666666666666665	4.333333333333333	2.6666666666666665	NA	NA	NA	56424	13793.333333333334	17709	12589.666666666666	12332	2013-04-26	1
0	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3678	0	210.66666666666666	3390.3333333333335	77	71387	21263.333333333332	19121	14093.333333333334	16909.333333333332	2738	0	575.6666666666666	1101.6666666666667	1060.6666666666667	6248.333333333333	2.3333333333333335	1349	2669.6666666666665	2227.3333333333335	9926.333333333334	2.3333333333333335	1559.6666666666667	6060	2304.3333333333335	29935.666666666668	171.66666666666666	8463.666666666666	13121	8179.333333333333	32.333333333333336	0.6666666666666666	12	8.333333333333334	11.333333333333334	43978.403503487694	83.09930274412828	5958.3432227480525	21069.87729494761	16867.0836830479	6.666666666666667	1.3333333333333333	4	4	3.3333333333333335	86.88666666666667	131.89777777777778	5.379444444444444	41705.666666666664	6593.333333333333	10612	10419.333333333334	14081	2013-04-27	1
0	33	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5180.5	0	26	5047.5	107	68408	21123.5	19064.5	12042	16178	3371.5	108	820	803	1640.5	5978	0	1324.5	3304	1349.5	11158.5	0	1350.5	8351.5	1456.5	31577.5	25.5	9925	13026.5	8600.5	37	0.5	15	9.5	12	55537.632187079595	285.33961473026693	3956.109663854414	26889.378969711226	24406.80393878369	4	1.5	3	2.5	3.5	74.94	109.28222222222223	4.0458333333333325	42218	6973.5	9454.5	10940.5	14849.5	2013-04-29	1
0	34	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	683.5	0	26	548	109.5	67903.5	20595.5	16281	11393	19634	3287	108	2650	152	377	5983.5	0	1928	3268	787.5	6667	0	1954	3816	897	29472	25.5	9411.5	10980	9055	42	0.5	12	8.5	21	14595.428633613285	280.6319238781	7181.265450374702	2275.149543856529	4858.381715503953	4.5	1.5	3.5	3	2.5	62.99333333333333	86.66666666666667	2.7122222222222216	51439	6973.5	12534.5	18980	12951	2013-04-30	1
